page_name,page_id,post_last,post_period
피렐리코리아 Pirelli Korea,1254878797861710,2017-11-06,2.5416666666666665
조니워커 (Johnnie Walker),234540223316958,2017-09-26,6.666666666666667
Comingstep,269644859781292,2017-11-06,2.5
Bacardi,126621570852271,2017-11-02,5.833333333333333
AMOREPACIFIC MALL - 아모레퍼시픽몰,304411756281508,2017-11-07,3.1666666666666665
Canon Korea(캐논카메라),130561580364735,2017-11-07,0.5833333333333334
Converse Korea,210716905685700,2017-11-07,0.9166666666666666
이스타항공 EastarJet,114386411968793,2017-11-07,2.3333333333333335
App Store,286893159420,2017-11-04,1.2916666666666667
Park Hyatt Seoul - 파크하얏트서울,152556791610115,2017-11-07,2.625
Armani Beauty,141566309497,2017-11-06,1.3333333333333333
파라다이스시티,1660610434257072,2017-11-07,2.2083333333333335
Club Med (클럽메드),165689973515204,2017-11-07,1.6666666666666667
LG생활건강,120643976691,2017-11-07,1.6666666666666667
마이포스트라이프,220183504667468,2017-11-07,2.0833333333333335
G5 Entertainment Games,170489324319,2017-11-06,0.875
Maserati,18010778998,2017-11-06,1.125
스카이라이프 - SkyLife,125955537454291,2017-11-07,1.125
KEB Hana Bank for Expats,127134467361562,2017-11-06,2.0416666666666665
제이스타일,311091095669853,2017-11-07,0.5416666666666666
Sony Pictures,376679229019287,2017-10-31,1.0833333333333333
FUJIFILM Korea (후지필름),163656307093604,2017-11-06,1.5833333333333333
순토코리아,215060838603307,2017-11-06,2.9166666666666665
Columbia Sportswear,298708320254968,2017-11-06,1.9583333333333333
마죠리카 마죠르카,438369752852845,2017-10-26,14.708333333333334
스카치 - Scotch,256956934653541,2017-10-27,3.5833333333333335
풀무원 (Pulmuone),138567902880167,2017-11-07,1.0
질레트 코리아,269328619816379,2017-06-25,11.208333333333334
라이프플래닛,135235303296541,2017-11-07,1.0416666666666667
시디즈 (SIDIZ),244845638896146,2017-11-06,1.3333333333333333
Forever 21,242419236160810,2017-11-06,1.4166666666666667
Milles Et Une Couronne,219068261608728,2017-11-07,0.2916666666666667
Bombay Sapphire,108062581262,2017-10-27,7.625
써브웨이 샌드위치 - Subway Korea,489729277766533,2017-11-07,1.1666666666666667
La Vérité de L'amour,163058917083175,2017-11-06,0.041666666666666664
현대라이프,372818519416240,2017-10-31,2.9583333333333335
MAKE UP FOR EVER,193433367361093,2017-11-07,1.5416666666666667
L'Oréal Paris,195169180513907,2017-11-07,2.0416666666666665
아모레퍼시픽 뷰티포인트,122849231126001,2017-10-20,9.416666666666666
아이더 (EIDER),218498028179742,2017-11-07,0.875
KB증권,125998237463468,2017-11-07,0.625
Windows,116340295230831,2017-11-03,5.25
게토레이 코리아,351566211561475,2017-11-07,4.416666666666667
Tissot,529399543912643,2017-11-07,1.4583333333333333
IWC Schaffhausen,1692705360983216,2017-11-06,1.5833333333333333
Shopbop,386826294844668,2017-11-06,1.75
Vista Walkerhill Seoul 비스타 워커힐 서울,159438297416513,2017-11-06,2.1666666666666665
원스토어,207068406316466,2017-11-07,1.5
TAG Heuer,418590661558268,2017-11-07,1.7083333333333333
Toblerone 토블론,431529566907048,2017-11-07,3.0833333333333335
딥티크 diptyque,104825629596426,2017-05-23,4.666666666666667
Hanyul,350913194944188,2017-11-07,1.1666666666666667
Häagen-Dazs Vietnam,435194276502379,2017-11-06,2.5
하나투어유스,525992940786706,2017-11-06,4.541666666666667
AMOREPACIFIC MALL - 아모레퍼시픽몰,304411756281508,2017-11-07,3.1666666666666665
Fitbit,131526037017935,2017-11-07,1.4166666666666667
Mary Kay Korea 메리케이코리아,319433864841907,2017-11-03,3.0
뷰티컬렉션,339667876118687,2017-11-02,3.5
ASUS,188471214522456,2017-11-06,0.9583333333333334
Jose Cuervo,709298829113999,2017-11-03,1.5
미래에셋대우,170679759615120,2017-11-07,2.8333333333333335
Chrysler Korea,296332007094586,2017-10-19,8.125
Philipp Plein,61245337771,2017-09-10,9.583333333333334
아디다스 테렉스 - adidas terrex,455146697832286,2017-11-06,1.875
대한민국 면도기 도루코 PACE,1552918711599414,2017-11-02,2.7083333333333335
Jägermeister,127770243952413,2017-11-06,2.75
Jack Daniel's Tennessee Whiskey,422396357773698,2017-11-06,2.1666666666666665
티몬투어,179150042435718,2017-11-07,0.9583333333333334
Wix,106270215428,2017-11-06,0.7916666666666666
펩시 - Pepsi Korea,193074630796784,2017-10-26,5.666666666666667
Microsoft Developer,125788297525507,2017-11-03,7.625
뚜기네 라면 이야기,124169981027639,2017-11-07,0.875
카파,204620802903653,2017-11-07,1.1666666666666667
아워홈,305233832822335,2017-11-07,0.8333333333333334
블루에너지,475519925982835,2017-11-06,2.4583333333333335
두타면세점,1065273313535313,2017-11-06,2.0
삼화페인트 - samhwa paint,140010976207843,2017-11-07,1.5
슈에무라,284986644891786,2017-11-07,2.2916666666666665
SAPPORO BEER KOREA(삿포로),208442502608003,2017-10-31,2.2916666666666665
로라 메르시에,184369401598691,2017-11-06,3.0833333333333335
SHISEIDO,238181146207004,2017-11-07,2.0
Tres metros sobre el cielo - 3MSC,143402965669848,2017-10-17,11.75
MOOOI - 모이,799730846727517,2017-11-06,5.75
동화면세점,107721959339936,2017-11-07,1.1666666666666667
Crocs,115202078522891,2017-11-06,1.375
ABL생명,176572795688317,2017-11-06,2.5416666666666665
Grand Hyatt Seoul,149929691742050,2017-11-01,1.8333333333333333
모바일증권 나무,994953610617720,2017-11-06,0.8333333333333334
Merrell,142632815902363,2017-11-07,2.3333333333333335
까사미아,146381365457464,2017-11-07,1.6666666666666667
트래블스테이션(TravelStation),159296114158554,2017-11-03,8.041666666666666
반비,165057956870380,2017-11-06,1.0416666666666667
VOV cosmetic 보브 코스메틱,201351416575763,2017-02-02,2.875
Allets 알렛츠,1293984150617453,2017-11-07,0.9166666666666666
제주삼다수 - JEJU Samdasoo,430715420359785,2017-11-07,1.4166666666666667
Sooryehan - 수려한,759954864081497,2017-10-31,2.9583333333333335
네슬레 퓨어라이프,350301455173632,2017-11-07,1.4166666666666667
닭가슴살 대표 브랜드 아임닭,233159100079989,2017-11-06,1.5833333333333333
미쟝센/라이킷헤어,1620617961504807,2017-11-06,0.7916666666666666
Aveda 아베다,307956509663061,2017-11-06,1.375
Hanintel,112130162179168,2017-11-06,5.75
Royal Canin Korea,139798132872461,2017-11-07,5.541666666666667
adidas Football,84237528530,2017-11-06,12.083333333333334
Huawei Mobile,716649925095644,2017-11-06,1.7083333333333333
센카 - senka,140947192751041,2017-11-06,7.0
Philosophy,108026662559095,NA,NA
뉴트로지나,252187238202661,2017-10-25,5.916666666666667
Oneday Hanbok 원데이한복,1393022854319257,2017-10-07,25.714285714285715
코스트코코리아,942175589211807,2017-11-06,2.9583333333333335
Garuda Indonesia,303674433063966,2017-11-06,1.75
Goal Korea,353311561125,2017-11-07,0.08333333333333333
한국후지필름,146156542124235,2017-11-03,1.5833333333333333
피자에땅,945266395506187,2017-11-06,2.1666666666666665
일꼬르소 - IL CORSO,226061484212103,2017-10-23,14.375
서울 웨스틴조선호텔 The Westin Chosun Seoul,238875039482588,2017-11-04,1.7916666666666667
레스틸렌 코리아 (Restylane Korea),117971011659887,2017-11-06,3.3333333333333335
Tod's,291576337606199,2017-10-31,4.583333333333333
계절밥상 Season's Table,630093530341934,2017-11-03,2.0416666666666665
itmichaa 잇미샤,303710089644758,2017-11-03,0.75
Prada,164637176974573,2017-11-06,0.2916666666666667
SanDisk,869057319854859,2017-11-07,1.2083333333333333
풀무원 아임리얼(I'm Real),214783081961118,2017-11-06,2.5416666666666665
Philips Home Living - 필립스 홈리빙,468406199862874,2017-11-02,1.5
Jo Malone London,20766262306,2017-11-07,5.791666666666667
Demisoda - 데미소다,598743143485964,2017-11-03,3.2916666666666665
ECCO Shoes,173026585231,2017-11-05,7.458333333333333
창조경제타운,531807656965420,2017-11-07,0.5416666666666666
바이탈뷰티,192560204115280,2017-11-07,1.75
Saucony Korea,199210786782503,2017-11-01,3.0
세부 퍼시픽 항공 (Cebu Pacific Air Korea),110656665791901,2017-11-07,3.0416666666666665
한샘 - Hanssem,128619113911020,2017-10-31,2.6666666666666665
워커힐 면세점(Walkerhill Duty Free),325164134232039,2016-01-12,2.9583333333333335
네스카페 돌체구스토,246748205414431,2017-11-06,2.5833333333333335
Incase Korea,173432716015050,2017-11-07,1.4583333333333333
TRESemmé,294019360199,2017-09-29,39.375
파고다북스,108893482531260,2017-10-23,6.708333333333333
칸투칸,184613738223091,2017-11-01,2.4166666666666665
노비타(novita),332563990109459,2017-10-27,1.5416666666666667
NARS Cosmetics,53590256386,2017-11-07,1.125
립톤- Lipton,133190376842899,2017-11-01,2.25
MLBer,144714832249822,2017-09-05,6.708333333333333
Sheraton Seoul D Cube City Hotel,217265601636216,2017-11-01,1.7916666666666667
파나소닉코리아,336049989813582,2017-11-06,2.3333333333333335
효성그룹 hyosung,367964516691912,2017-11-07,1.0833333333333333
Coach,158855087658658,2017-10-24,1.7916666666666667
Michael Kors,200736335550,2017-11-06,1.9166666666666667
서울우유 치즈,530116470416499,2017-11-07,1.0416666666666667
LFmall,1697707700473499,2017-11-07,1.125
Jordan,113589525360288,2017-11-06,1.7083333333333333
Eucerin,230103400436213,2017-11-07,2.375
Olympus Korea - 올림푸스 카메라,207910022552383,2017-11-02,3.0
LOUIS CLUB - 루이스클럽,867170429964206,2017-11-06,0.8333333333333334
BOY London,244136575643647,2017-11-05,6.208333333333333
두타 - Dootamall,138780206192563,2017-11-06,1.5
Rockport Korea,644947302253045,2017-11-07,1.2083333333333333
맥심 화이트골드,1565198370381193,2017-11-06,2.5833333333333335
René Furterer 르네휘테르,335141966681181,2017-11-01,6.666666666666667
RADIO ACTIVA 99.7 FM LA MERA YEMA,146335797628,2017-11-07,0.041666666666666664
아닉구딸 Annick Goutal,741736089194408,2017-10-30,3.7083333333333335
Banyan Tree Club & Spa Seoul ,482582215135640,2017-11-06,2.0416666666666665
Nike Golf,96946928257,2017-08-21,18.083333333333332
Givenchy,192989290715208,2017-11-06,4.541666666666667
Louis Quatorze (루이까또즈),189875674386717,2017-11-06,1.3333333333333333
Clarisonic,81831974672,2017-11-06,0.625
Disney,274916848312,2017-11-06,0.7083333333333334
메트라이프생명,394326863993763,2017-11-06,2.1666666666666665
Titleist Korea,184429775024962,2017-11-06,0.4583333333333333
현대글로비스 오토벨 SNS,661140297236487,2017-09-26,11.0
디스커버리 익스페디션 Discovery Expedition,485166354846424,2017-11-06,2.2083333333333335
에쓰-오일토탈윤활유주식회사,309441802454888,2017-11-07,2.7916666666666665
Samyang Lens Korea 삼양렌즈,386593994818149,2017-11-06,0.6666666666666666
Tabasco,173673679352729,2017-11-07,1.1666666666666667
Ziozia,271083079698209,2017-11-06,0.875
해피바스,464044710409654,2017-11-03,2.125
LAB SERIES KOREA,105342299546029,2017-11-06,1.5833333333333333
Receitas Supreme,135921519919771,2017-11-07,0.041666666666666664
에몬스가구,187282748129707,2017-11-06,1.875
Vietjet,647959958610642,2017-11-06,3.5
피지오겔 Physiogel Korea,747811625345148,2017-11-06,1.875
Barbie,218778261653596,2017-08-18,3.9583333333333335
맥스봉하우스,1586114564950800,2017-11-06,2.75
삐콤씨,139304436229665,2017-11-06,3.2083333333333335
ROLEX,288607211258386,2017-11-03,4.25
The Macallan,191939264205438,2017-11-06,1.9583333333333333
Google,217325161982500,2017-11-03,2.7916666666666665
Persil,474491119276165,2017-11-07,3.125
GoPro,503678693117363,2017-11-07,0.5416666666666666
프레쉬콘 FreshKon Korea,803788563013308,2017-11-01,6.208333333333333
Almond Breeze 아몬드 브리즈,754132388040524,2017-11-07,2.25
AYUNCHE(아윤채),220387694692200,2017-11-06,2.0
다이슨 - Dyson Korea,1421467458098122,2017-10-16,5.541666666666667
J.estina Cambodia,1706717116219746,2017-11-06,1.375
Philips Men - 필립스맨,340153282687021,2017-11-07,3.7083333333333335
한솥,175403275975959,2017-11-02,4.125
SK매직,254776477961449,2017-11-06,1.5833333333333333
Xbox Korea,249411938590418,2017-11-06,5.375
Oakley,200999886599270,2017-10-31,4.0
휴롬(Hurom),276264772447081,2017-11-07,2.0833333333333335
상하목장,180962538605250,2017-11-06,2.0416666666666665
SSG페이,795998780436508,2017-11-07,3.5416666666666665
Budweiser,138936166274099,2017-10-16,14.25
Valerian - Middle East,1831353277083807,2017-08-24,1.4583333333333333
360 Security Center,414626141967240,2017-11-06,0.5833333333333334
오빠닭 - 오븐에빠진닭,645343348898889,2017-11-01,2.7083333333333335
MSI Gaming,399628560117949,2017-11-06,0.5416666666666666
현대모비스(HYUNDAI MOBIS),268015739932942,2017-11-06,1.7083333333333333
AXA 다이렉트,169244503186726,2017-11-05,1.6666666666666667
Svedka Vodka,60649471874,2017-10-31,2.8333333333333335
달콤커피 - dal.komm coffee,109601905788198,2017-11-06,1.125
Samaprosound,193194620700042,2017-11-03,1.875
Barrel 배럴,1416024818648425,2017-11-07,0.5
Piaget (피아제),228692190668745,2017-11-03,3.2083333333333335
American Eagle Outfitters,140714402637502,2016-02-07,116.25
에어서울,1582368341980652,2017-11-05,1.1666666666666667
Shilla Stay - 신라스테이,650484781755472,2017-11-06,3.1666666666666665
메소드(methodkorea),165809073535828,2017-11-07,5.125
위닉스 (WINIX),269873879772080,2017-11-07,2.0416666666666665
T1M Partners,185010681570370,2017-11-07,2.2916666666666665
Chupa Chups,295682393865948,2017-10-26,9.583333333333334
Miller Genuine Draft,128608897199629,2017-11-03,2.4583333333333335
Corona Korea 코로나 코리아,470487212986432,2017-09-26,2.0
Epson,366436150076591,2017-11-06,1.7083333333333333
Salvatore Ferragamo,143100785747489,2017-11-06,0.875
Intel,168356489891715,2017-11-07,0.7916666666666666
Hermès,104907696213843,2017-08-28,20.291666666666668
롯데와인(LOTTE WINE),301441029876476,2017-10-18,2.25
해외유학과 여행시 필수 비바카드 萬國이,261631730540473,2017-11-07,1.7916666666666667
Steam,67919847338,2017-11-06,0.4583333333333333
China Eastern Air(동방항공),273432986059547,2017-11-06,3.2083333333333335
아이소이,377592585616276,2017-11-02,1.875
GUESS,1564492197187840,2017-11-07,2.8333333333333335
동아오츠카(Dong-A Otsuka),142970895837885,2017-11-07,2.0416666666666665
Luisa Via Roma,110378796336,2017-11-06,2.0416666666666665
Somersby Korea(써머스비 코리아),170055316461978,2017-11-06,3.375
본도시락,1424472924432070,2017-11-07,1.125
하다라보 (Hada Labo),209802642392094,2017-11-02,5.958333333333333
Stella Artois,193816420772285,2017-10-30,10.708333333333334
Guerlain (겔랑),158523677536910,2017-11-06,2.0
플랜트로닉스 - Plantronics,101447923273785,2017-11-03,3.6666666666666665
페이스북 길라잡이,137018349664531,2017-07-07,21.083333333333332
경동제약 그날엔,408547775961455,2017-11-07,3.4166666666666665
Tsingtao,519073658160117,2017-11-06,1.5833333333333333
플로르드망,193988150719778,2017-11-06,2.5
PANDORA,921998417822893,2017-11-06,2.1666666666666665
파라다이스 그룹,1179481122087259,2017-11-07,1.9166666666666667
케이뱅크,1023103594454419,2017-11-03,2.375
마이카페라떼,479387755580460,2017-11-07,1.1666666666666667
현대리바트,347521618660013,2017-11-01,2.375
DTRT,563303423688084,2017-11-06,1.0833333333333333
Nike Basketball,5941596308,2017-10-17,3.0416666666666665
Maybelline New York Korea,138792102860540,2017-11-06,2.0416666666666665
하기스(Huggies Korea),174089972642686,2017-11-01,3.8333333333333335
Philips Lighting Korea - 필립스 라이팅 코리아,1432663566947680,2017-11-07,2.5416666666666665
Patagonia Korea,175977385928333,2017-11-06,1.4583333333333333
DHL Express Korea,166675270046362,2017-11-07,1.9583333333333333
Oxyclean Korea,303029656460209,2015-01-30,1.3333333333333333
시드물,306566536094436,2017-11-06,1.6666666666666667
Coleman Korea-콜맨코리아,1416344375270501,2017-11-07,2.875
EA SPORTS FIFA,191027189287,2017-11-03,2.6666666666666665
ETUDE HOUSE Global,406247202726146,2017-11-06,3.2916666666666665
정샘물뷰티,702050366563391,2017-11-02,1.2916666666666667
Grand Ambassador Seoul Associated with Pullman,103108563060634,2017-11-03,4.5
Paul Smith Korea,207445806095194,2016-08-17,5.291666666666667
pxd,150167231715934,2017-11-01,3.9166666666666665
노루페인트,237390146289346,2017-11-06,5.083333333333333
BLACK+DECKER,30547671514,2017-11-03,2.625
현대요트 : Hyundai Yachts,441930389189777,2017-10-30,6.958333333333333
블루원리조트,282724088440592,2017-11-07,2.25
HEREN 헤렌,914889218544828,2017-11-06,0.5416666666666666
카드뉴스 제작 툴 tyle.io 입니다,158752027834033,2017-11-07,13.666666666666666
호로요이,234749240231527,2017-11-06,2.625
호주 마카다미아,329219240545214,2017-11-07,2.875
Mambo Ibiza,143127898164,2017-11-06,0.4166666666666667
SK ZIC,451021741751507,2017-10-31,2.6666666666666665
푸르덴셜생명,106432266159762,2017-11-07,1.9583333333333333
캘리포니아 아몬드,290686741062888,2017-11-06,1.875
큐원 상쾌환,705698699476742,2017-11-03,2.625
Massimo Dutti,135537833142512,2017-11-06,1.4166666666666667
Fund Supermarket,444939622278678,2017-10-27,6.75
Kérastase,229075783951075,2017-11-07,2.375
한성컴퓨터,1486788561534180,2017-11-07,0.875
Bershka,53133370935,2017-11-06,1.0
Mizone 100 %,38738965927,2017-11-01,8.833333333333334
갸스비 코리아,142976315836418,2017-11-07,1.7083333333333333
Mirae Asset Global Investments,145613162255988,2017-09-12,16.833333333333332
일동제약,318036418302438,2017-11-07,1.6666666666666667
Stussy,157659334648,2017-07-21,21.625
evian,405106989619064,2017-10-11,5.416666666666667
Moroccanoil,1126591707386889,2017-11-06,2.9166666666666665
아비노 (Aveeno Korea),158630647530875,2017-11-03,5.666666666666667
Cathay Pacific Airways,430058750355632,2017-11-07,2.875
